ind,activity_label,ctx,answer,final_prompt,len_tk_mistral_7b_instruct
13895.0,Slacklining,"A man attempts to walk across a rope spread between two homemade pieces of wood. He balances on the rope, swinging back and forth. he",A,"Context:
""A man attempts to walk across a rope spread between two homemade pieces of wood. He balances on the rope, swinging back and forth. he""

Which of the following endings best completes the context?

Choices:
A. loses his balance and jumps off the rope.
B. falls while doing this but recovers quickly.
C. does several stunts as he walks across the rope and back.
D. then balances on the rope, swinging back and forth.

Reply with exactly one uppercase letter out of A, B, C, or D.
",137
38881.0,Shaving legs,"The woman in the bathtub is shaving her legs, the legs have shaving cream. the woman",B,"Context:
""The woman in the bathtub is shaving her legs, the legs have shaving cream. the woman""

Which of the following endings best completes the context?

Choices:
A. is brushing her legs with a blue towel.
B. wiped the shaving cream on the legs, shaved her legs and back of her leg.
C. put lotion on her legs and turn the legs.
D. decides between shaving her knees with a razor and starting with her shirt leg.

Reply with exactly one uppercase letter out of A, B, C, or D.
",138
13375.0,Tango,A woman talks to the camera while a man stands beside her. the man,B,"Context:
""A woman talks to the camera while a man stands beside her. the man""

Which of the following endings best completes the context?

Choices:
A. then puts lotion on the woman's face and begins painting her nails.
B. turns and walks away while the woman demonstrates the female perspective of the dance sequence by herself.
C. shows the woman how to create a vacuum vacuum.
D. and woman appear on a lake, doing wakeboarding stunts over small logs.

Reply with exactly one uppercase letter out of A, B, C, or D.
",136
35435.0,Skiing,"A view is seen of the outside of an airport, then the wing of the flying plane. A man is on the plane wearing a mask. several people",A,"Context:
""A view is seen of the outside of an airport, then the wing of the flying plane. A man is on the plane wearing a mask. several people""

Which of the following endings best completes the context?

Choices:
A. are sleeping in the dark quarters.
B. fly by on a road inside the plane.
C. are shown flying the aircraft, while shooting at a large target at one point.
D. speak, then they all fly kites on the plane while people walk by.

Reply with exactly one uppercase letter out of A, B, C, or D.
",138
26097.0,Spinning,A large group of people are inside a dimly lit room. They are struggling on their recumbent bikes. they,A,"Context:
""A large group of people are inside a dimly lit room. They are struggling on their recumbent bikes. they""

Which of the following endings best completes the context?

Choices:
A. keep pushing on the pedals even though they are tired.
B. are being stuck in the middle of the ropes as they struggle to get free.
C. continue working out on their motorcycles.
D. take turns, attempting to dodge the obstacles lining the walls.

Reply with exactly one uppercase letter out of A, B, C, or D.
",137
5550.0,Tai chi,An introduction comes onto the screen for a trailer about a martial arts movie. The trailer is then played showing several martial arts battles and other captions on the screen. the video,B,"Context:
""An introduction comes onto the screen for a trailer about a martial arts movie. The trailer is then played showing several martial arts battles and other captions on the screen. the video""

Which of the following endings best completes the context?

Choices:
A. ends with an item being shown on the screen briefly.
B. ends with the closing captions and graphics shown on the screen.
C. returns to the crowd clapping.
D. ends with the closing credits shown at the end.

Reply with exactly one uppercase letter out of A, B, C, or D.
",137
5204.0,Hitting a pinata,"A girls has a pole and she is blindfolded. She swings at a pinata and misses. She steps closer and tries again, hitting it this time. she",C,"Context:
""A girls has a pole and she is blindfolded. She swings at a pinata and misses. She steps closer and tries again, hitting it this time. she""

Which of the following endings best completes the context?

Choices:
A. then gets down on her knees.
B. then jumps and does a flip onto her feet and they continue talking.
C. backs up as a dog comes into the picture.
D. walks over and lands on the ground next to her.

Reply with exactly one uppercase letter out of A, B, C, or D.
",138
10968.0,Spread mulch,A close up of boots are seen as well as person digging a hole. the person,C,"Context:
""A close up of boots are seen as well as person digging a hole. the person""

Which of the following endings best completes the context?

Choices:
A. then lights the shoes on fire.
B. puts around a piece of wood and presents the foot in the end.
C. lays out dirt and cut a hole into it while also putting a plant inside.
D. trowels the floor all around and leads into the person spraying water against the soles of the boots.

Reply with exactly one uppercase letter out of A, B, C, or D.
",137
8744.0,Snatch,Three bodybuilders lift barbells at the knees. they,D,"Context:
""Three bodybuilders lift barbells at the knees. they""

Which of the following endings best completes the context?

Choices:
A. lift them up over their heads and drop them, then they high five and do a shoulder to shoulder drill.
B. weigh each other and pose while kneeling.
C. do a unison cheer, then each bodybuilder crashes into the pole.
D. raise them to their chests, then over their heads very quickly, doing several sets.

Reply with exactly one uppercase letter out of A, B, C, or D.
",138
30292.0,Mixing drinks,She starts with a voda soda and how to make one. The next drink she makes is vodka seven. then she,C,"Context:
""She starts with a voda soda and how to make one. The next drink she makes is vodka seven. then she""

Which of the following endings best completes the context?

Choices:
A. adds gin, lemon, and vodka.
B. adds a lime wedge and adds strawberries.
C. makes a screwdriver, a greyhound, and then mixed with cranberry juice.
D. adds apples, greens and grapes to it.

Reply with exactly one uppercase letter out of A, B, C, or D.
",137
38272.0,Plataform diving,A man is seen diving backwards into a pool and the camera shows his jump several more times. the man,B,"Context:
""A man is seen diving backwards into a pool and the camera shows his jump several more times. the man""

Which of the following endings best completes the context?

Choices:
A. is shown on his third attempt in slow motion and is shown rolling down the pool floor.
B. performs several more dives off different boards while another watches from the sides.
C. is seen speaking to the camera while laying down on a table.
D. pulls himself up and is shown backward diving again.

Reply with exactly one uppercase letter out of A, B, C, or D.
",138
7208.0,Playing harmonica,A man walks into frame and holds up a harmonica. He then begins playing the instrument and moving his hands around. he,C,"Context:
""A man walks into frame and holds up a harmonica. He then begins playing the instrument and moving his hands around. he""

Which of the following endings best completes the context?

Choices:
A. continues playing and looking off into the distance.
B. continues playing while pausing to speak to the camera and finishes by walking away.
C. pauses to speak to the camera and continues playing on the harmonica.
D. continues to play and ends by gesturing and smiling.

Reply with exactly one uppercase letter out of A, B, C, or D.
",136
42041.0,Sumo,Men are siting in a dark room talking to the camera. sumo wrestlers,B,"Context:
""Men are siting in a dark room talking to the camera. sumo wrestlers""

Which of the following endings best completes the context?

Choices:
A. are dancing on a stage and doing routine.
B. are standing in stage ready to fight and people are gathered around them and sitting in he terraces.
C. are playing fencing in arena.
D. are standing in a ring trying to first get they hands on the legs of a bull that is running on the ground.

Reply with exactly one uppercase letter out of A, B, C, or D.
",136
32833.0,Making a cake,An adult helps the girl spray her baking pans. The girl puts her mixture into the pans and puts them in an easy bake oven. the girl,D,"Context:
""An adult helps the girl spray her baking pans. The girl puts her mixture into the pans and puts them in an easy bake oven. the girl""

Which of the following endings best completes the context?

Choices:
A. dries the pans with a towel and sets them in the oven.
B. grabs something to put in her oven.
C. sets the oven back on oven and sits shooting the cookies.
D. then removes what she made from the oven.

Reply with exactly one uppercase letter out of A, B, C, or D.
",137
6613.0,Carving jack-o-lanterns,We see a boy cut open and clean out a pumpkin. The man walks to the sink and back to his chair. he,B,"Context:
""We see a boy cut open and clean out a pumpkin. The man walks to the sink and back to his chair. he""

Which of the following endings best completes the context?

Choices:
A. wets the table with white water and wets the cloth again.
B. tapes a picture of the man to the pumpkin and pokes holes in the picture.
C. finishes while business cards are laying on the table.
D. takes out a cigarette and lights it.

Reply with exactly one uppercase letter out of A, B, C, or D.
",137
30407.0,Hand car wash,"A man is cleaning a car and talking to the camera. The car is dried and vacuumed, then on to the next car. the customer",D,"Context:
""A man is cleaning a car and talking to the camera. The car is dried and vacuumed, then on to the next car. the customer""

Which of the following endings best completes the context?

Choices:
A. sprays the car with blue water, then dry it.
B. is talking as he shows places.
C. takes the electronic key and is amazed at the mechanics of the machine.
D. is handed his keys and he is on his way with a clean car.

Reply with exactly one uppercase letter out of A, B, C, or D.
",137
18470.0,Removing ice from car,We see a talking lady near her car on a snowy day. We see the lady scrape snow from her windshield with a scraper. we,D,"Context:
""We see a talking lady near her car on a snowy day. We see the lady scrape snow from her windshield with a scraper. we""

Which of the following endings best completes the context?

Choices:
A. see a title screen and we see a dark alley.
B. see the ending title screen.
C. see another lady back in the day peeling ice off of her windshield.
D. see a man on the other side of the car.

Reply with exactly one uppercase letter out of A, B, C, or D.
",136
4890.0,Doing fencing,"A group of fencers pose with an instructor. The fencers are shown inside a gym, practicing. they",D,"Context:
""A group of fencers pose with an instructor. The fencers are shown inside a gym, practicing. they""

Which of the following endings best completes the context?

Choices:
A. kick, dance, and lift, performing acrobatic tricks.
B. strike out, bending down before throwing an object against the wall.
C. take turns performing different moves, like kneeling or standing in line.
D. jab and do various moves with each other during the match.

Reply with exactly one uppercase letter out of A, B, C, or D.
",137
37342.0,Making a lemonade,Two boys are alone in a room. They have a table covered in ingredients. they,C,"Context:
""Two boys are alone in a room. They have a table covered in ingredients. they""

Which of the following endings best completes the context?

Choices:
A. put out bottle and water, then dip the knife in the bottle and cut a tomato.
B. are shown decorating the table with displaying jars filled with different items.
C. squeeze juice into a mug, then add the other ingredients to make a drink.
D. place the ingredients on the table.

Reply with exactly one uppercase letter out of A, B, C, or D.
",136
26550.0,Baking cookies,A person picks up a cookie and holds it into a glass of milk. They mix ingredients into a large clear bowl. They add chocolate chunks to the dough. they,B,"Context:
""A person picks up a cookie and holds it into a glass of milk. They mix ingredients into a large clear bowl. They add chocolate chunks to the dough. they""

Which of the following endings best completes the context?

Choices:
A. take them into the oven and dough them up.
B. put the dough into balls on a cookie sheet.
C. then mix egg nogs into the glass of milk and mix a food mix.
D. pour the dough onto a matching cookie.

Reply with exactly one uppercase letter out of A, B, C, or D.
",136
32062.0,Fixing the roof,A camera pans over a roof and shows several people working and a man being interviewed. a man,D,"Context:
""A camera pans over a roof and shows several people working and a man being interviewed. a man""

Which of the following endings best completes the context?

Choices:
A. speaks to the camera and rubs a matting over holes in the roof.
B. talks to the camera and dances with the women.
C. puts a wall onto the roof and applies cement on the sides.
D. sprays down a roof and shows the product used several times and the top of the roof.

Reply with exactly one uppercase letter out of A, B, C, or D.
",138
31546.0,Making a lemonade,Lemon slices are scooped from a jar and placed into drinking glasses on a steel counter top. steaming hot water,A,"Context:
""Lemon slices are scooped from a jar and placed into drinking glasses on a steel counter top. steaming hot water""

Which of the following endings best completes the context?

Choices:
A. is poured over the lemons in the glasses.
B. is poured into wooden bowls.
C. is stirred into the glasses with a mixer, seasoned with sugar and beer and filled with beer.
D. is poured into the glass, poured into a dish serving glass.

Reply with exactly one uppercase letter out of A, B, C, or D.
",137
13377.0,Tango,The man rejoins the woman and talks to the camera while demonstrating the sequence of steps from the male perspective. the two,C,"Context:
""The man rejoins the woman and talks to the camera while demonstrating the sequence of steps from the male perspective. the two""

Which of the following endings best completes the context?

Choices:
A. then perform the steps by giving each other a high five.
B. individuals exchange strategy talks while measuring off the steps to the dodge ball throw.
C. demonstrate the dance together without commentary.
D. men demonstrate alternating beats before landing a final bow and the camera panning right.

Reply with exactly one uppercase letter out of A, B, C, or D.
",138
13209.0,Making a cake,The tins are shown fully cooked and then flipped over to empty cake onto table. The parchment paper is peeled off the cake. the cake,B,"Context:
""The tins are shown fully cooked and then flipped over to empty cake onto table. The parchment paper is peeled off the cake. the cake""

Which of the following endings best completes the context?

Choices:
A. is toasted and dipped under red sauce to have mixed.
B. is sliced into loaves with a serrated knife.
C. is rolled up in square paper and placed in the oven.
D. appears on one marked with a black whisk.

Reply with exactly one uppercase letter out of A, B, C, or D.
",138
44413.0,Installing carpet,A boy is seen kneeling down before a wall and begins using a tool on the carpet. The man rubs his hand along the carpet and continues cutting. the man,D,"Context:
""A boy is seen kneeling down before a wall and begins using a tool on the carpet. The man rubs his hand along the carpet and continues cutting. the man""

Which of the following endings best completes the context?

Choices:
A. moves the sander along the carpet and continues showing more cuts.
B. then massages the carpet with a cloth when finished.
C. plays the harmonica in the end.
D. continues to cut along the rug while rubbing his hand across.

Reply with exactly one uppercase letter out of A, B, C, or D.
",138
43485.0,Shoveling snow,We we an opening screen for a product. We see a person shoveling their sidewalk. the man,C,"Context:
""We we an opening screen for a product. We see a person shoveling their sidewalk. the man""

Which of the following endings best completes the context?

Choices:
A. stands on a ladder.
B. tilts his face up towards the camera and gets a good look at the shovel.
C. reaches the house and turns to finish the other side of the walkway.
D. goes over the snow once then uses his shovel to clean the gutters.

Reply with exactly one uppercase letter out of A, B, C, or D.
",136
1159.0,Fixing the roof,A man is seen pulling shades off of a window and removing the bars around the sides. another man,A,"Context:
""A man is seen pulling shades off of a window and removing the bars around the sides. another man""

Which of the following endings best completes the context?

Choices:
A. assists him by putting newer bars into the window as well as cutting the boards so they fit.
B. then swipes the bars off while still putting his shades on.
C. steps in and takes the bars and pulls in on the sides.
D. is seen following close behind and pulls on a rope.

Reply with exactly one uppercase letter out of A, B, C, or D.
",138
5728.0,Playing polo,A man is seen speaking to the camera and lead into him riding a horse and hitting a ball. the man,D,"Context:
""A man is seen speaking to the camera and lead into him riding a horse and hitting a ball. the man""

Which of the following endings best completes the context?

Choices:
A. bounces up and down along the side and ends by speaking to the camera.
B. continues riding along the beach while reeling in the ball.
C. continues riding around and jumping off of his horse into another mans hands.
D. continues riding along the field holding a stick and hitting a ball.

Reply with exactly one uppercase letter out of A, B, C, or D.
",138
33153.0,Blow-drying hair,The stylist uses his hand to position the bangs. The stylist use his hand to add a gel product to the client hair. the client,A,"Context:
""The stylist uses his hand to position the bangs. The stylist use his hand to add a gel product to the client hair. the client""

Which of the following endings best completes the context?

Choices:
A. spins slowly on the chair to show of her hair style.
B. begins by curling the hair on the sides.
C. puts his entire hair back into the back of his head showing off his hairstyle.
D. styles with the stylist.

Reply with exactly one uppercase letter out of A, B, C, or D.
",136
44197.0,Playing saxophone,We see the man on the saxophone playing close and far. We see the whole arena and the man playing close. we,D,"Context:
""We see the man on the saxophone playing close and far. We see the whole arena and the man playing close. we""

Which of the following endings best completes the context?

Choices:
A. see a man in the champion switch to the winner then he plays the saxophone.
B. see audiences of men and boys.
C. see the crowd clapping and someone mills and talks closer to the mic.
D. pan from the man out to the audience.

Reply with exactly one uppercase letter out of A, B, C, or D.
",137
22923.0,Getting a haircut,A person is seen sitting in a chair with a woman standing behind him cutting his hair. she,B,"Context:
""A person is seen sitting in a chair with a woman standing behind him cutting his hair. she""

Which of the following endings best completes the context?

Choices:
A. braids his hair into several mini ponytails and ends with him sitting between her and the camera afterwards.
B. continuously combs his hair and measures it along the side.
C. speaks to the man and begins styling his hair.
D. sits down with him after the scene plays and start cutting his hair.

Reply with exactly one uppercase letter out of A, B, C, or D.
",138
40061.0,Making a lemonade,"The words ""vlogging with hannah"" appear on screen in a flourish font. a person",A,"Context:
""The words ""vlogging with hannah"" appear on screen in a flourish font. a person""

Which of the following endings best completes the context?

Choices:
A. is juicing a lemon with an electric juicer.
B. gets their hand tied by the other on a tango bar.
C. is instructed on how to weed out grass from a trash can in an outdoors environment.
D. is seen bending over throwing a bowling ball down a lane.

Reply with exactly one uppercase letter out of A, B, C, or D.
",137
19819.0,Removing curlers,A man kisses a lady on the cheek as they walk arm to arm. A couple wearing robes open the front door. A guy walks through the front door. the couple,C,"Context:
""A man kisses a lady on the cheek as they walk arm to arm. A couple wearing robes open the front door. A guy walks through the front door. the couple""

Which of the following endings best completes the context?

Choices:
A. speak to the camera behind a veil.
B. walk up the steps of a building together.
C. gives the guy several of the items in their home.
D. walk down to the lake carrying towels as people gawk.

Reply with exactly one uppercase letter out of A, B, C, or D.
",137
28320.0,Tennis serve with ball bouncing,She continues to hit the ball while the trainer rakes through the basket. There are balls left all over the court. the woman,C,"Context:
""She continues to hit the ball while the trainer rakes through the basket. There are balls left all over the court. the woman""

Which of the following endings best completes the context?

Choices:
A. takes them out of the basket and throws them back.
B. grabs one and continues playing again.
C. is hitting balls again while the trainer watches.
D. is disgusted with the bag and enters the court and charges back to the other woman to continue to hit the ball.

Reply with exactly one uppercase letter out of A, B, C, or D.
",137
8973.0,Putting in contact lenses,A woman is seen speaking to the camera and holding a contact lens. she,A,"Context:
""A woman is seen speaking to the camera and holding a contact lens. she""

Which of the following endings best completes the context?

Choices:
A. moves her hands around while holding onto the lens and leads into her demonstrating how to put one in your eye.
B. then starts putting a contact into her eye.
C. then puts the lens on her finger and places two more ends around her eyes.
D. put a contact into her eye and puts a gel into her eye.

Reply with exactly one uppercase letter out of A, B, C, or D.
",136
29085.0,Layup drill in basketball,There is a man shown shooting baskets in the beginning. Then when the video finally starts there are other men shooting hoops too. some,D,"Context:
""There is a man shown shooting baskets in the beginning. Then when the video finally starts there are other men shooting hoops too. some""

Which of the following endings best completes the context?

Choices:
A. of the hoops are thrown as well as several others attempting to throw the baskets.
B. are still scores _start_or looking forward.
C. people is themselves shooting hoops again.
D. are running with two basketballs in their hands and shooting them.

Reply with exactly one uppercase letter out of A, B, C, or D.
",138
21743.0,Javelin throw,Several athletes compete for the javelin world championships. the russia dimitri,C,"Context:
""Several athletes compete for the javelin world championships. the russia dimitri""

Which of the following endings best completes the context?

Choices:
A. group is representing the rural tribes in the region.
B. measuring event in hungarian basketball corp has seen many real points.
C. is 3rd bronze medal in the competition.
D. goebaiboros we last finish the match with a parade in front of the west european championships.

Reply with exactly one uppercase letter out of A, B, C, or D.
",138
15461.0,Triple jump,"The two men hug each other. The first man walks down the track celebrating, with brief audience shots. the first man",C,"Context:
""The two men hug each other. The first man walks down the track celebrating, with brief audience shots. the first man""

Which of the following endings best completes the context?

Choices:
A. trips over a bar, gets hit in the face with a selfie stick while the camera catches it.
B. rides his bike and records on a cell phone.
C. receives a flag and hugs two other people.
D. finishes and jumps into the sea.

Reply with exactly one uppercase letter out of A, B, C, or D.
",136
39189.0,Raking leaves,Little kid is combing dry leaves on the yard. woman,D,"Context:
""Little kid is combing dry leaves on the yard. woman""

Which of the following endings best completes the context?

Choices:
A. is standing in fronting front of the kid and has a comb in her hair.
B. in blue suit is playing with the leaves in a grassy path, little kid is in the hedges.
C. is cleaning the leaves in a tent.
D. is standing next to a kid combing the dry leaves with a green rake.

Reply with exactly one uppercase letter out of A, B, C, or D.
",136
47438.0,Playing harmonica,A man takes a seat in a chair and raises up his harmonica. An man play a song on his harmonica seated at home. the man,C,"Context:
""A man takes a seat in a chair and raises up his harmonica. An man play a song on his harmonica seated at home. the man""

Which of the following endings best completes the context?

Choices:
A. stops playing and looks away.
B. looks the camera and smiles.
C. vigorously moves the harmonica back and forth over the entire range of notes from going from one end immediately back to the other.
D. stops playing and stands up looking at the camera.

Reply with exactly one uppercase letter out of A, B, C, or D.
",138
23700.0,Spinning,We wee the fourth rider in the scene. The lady is riding her bike slower. The lady is riding her bike slowly. we,C,"Context:
""We wee the fourth rider in the scene. The lady is riding her bike slower. The lady is riding her bike slowly. we""

Which of the following endings best completes the context?

Choices:
A. see the closed sign on the bottom of the screen.
B. see the lady climbing on the bunk bed in the dark room.
C. see the closing screen on a blue background.
D. see the lady in the water then the people in the swimming pool at sunset.

Reply with exactly one uppercase letter out of A, B, C, or D.
",137
47951.0,Washing face,"A man shows a bottle of cream, and then he puts gel on his hand. then",A,"Context:
""A man shows a bottle of cream, and then he puts gel on his hand. then""

Which of the following endings best completes the context?

Choices:
A. , the man rub his face and neck with the cream.
B. , the man inks the side of the mans hand with gel.
C. , the man takes playing jars from a bag and rubs stage cream on his hand.
D. , the man puts a chemical on top of the gel bottle.

Reply with exactly one uppercase letter out of A, B, C, or D.
",136
6046.0,Hitting a pinata,"A woman helps a small child to hold a blue rod, while other individuals walk around in the background. the small child",B,"Context:
""A woman helps a small child to hold a blue rod, while other individuals walk around in the background. the small child""

Which of the following endings best completes the context?

Choices:
A. uses the blue rod to start playing hopscotch on a blue mat.
B. hits a pinata with the rod repeatedly.
C. pushes a blue boat into the water.
D. hold the blue rod of solution, while two adults put water in a metal bucket with blue hoses.

Reply with exactly one uppercase letter out of A, B, C, or D.
",138
32735.0,Wrapping presents,The woman cuts paper to shape for the book. The woman wraps the book with the paper and tape. the woman,B,"Context:
""The woman cuts paper to shape for the book. The woman wraps the book with the paper and tape. the woman""

Which of the following endings best completes the context?

Choices:
A. then grabs a spray bottle and sprays the book.
B. talks to the camera whole holding the wrapped and ribboned book.
C. snaps the paper in half and puts a book on top of the head of the book.
D. puts sealing tape around the package.

Reply with exactly one uppercase letter out of A, B, C, or D.
",136
38494.0,Skateboarding,"Skaters skate through and shop in new bedford, ma. Skaters skate throughout the town performing tricks. a "" soltice "" logo",C,"Context:
""Skaters skate through and shop in new bedford, ma. Skaters skate throughout the town performing tricks. a "" soltice "" logo""

Which of the following endings best completes the context?

Choices:
A. is shown over the skaters' head.
B. appears over a scenic view of river when a man hits a floppy stone with his snow covered.
C. appears on screen along with video credits.
D. appears with flashing arrows.

Reply with exactly one uppercase letter out of A, B, C, or D.
",136
21851.0,Making a lemonade,"A woman on screen talks about lemonade. She juices her lemons on a cutting board, with a knife and bowl. she",C,"Context:
""A woman on screen talks about lemonade. She juices her lemons on a cutting board, with a knife and bowl. she""

Which of the following endings best completes the context?

Choices:
A. cuts a flower with the cutting block.
B. grinds the lemons green, with a wooden spatula.
C. strains her juice into a bigger cup.
D. pours jello in the bowl onto a white plate and along with several different fruits and vegetables.

Reply with exactly one uppercase letter out of A, B, C, or D.
",137
13621.0,Arm wrestling,The women grab each others hands and push as hard as they can until one of them loses. They redo the arm wrestling. one of the girls,A,"Context:
""The women grab each others hands and push as hard as they can until one of them loses. They redo the arm wrestling. one of the girls""

Which of the following endings best completes the context?

Choices:
A. lets her hand loose and the other girl opens her mouth in shock.
B. lifts the other up and drops her and they wave to the audience.
C. is in the red shirt.
D. reaches for the other, but they pull away.

Reply with exactly one uppercase letter out of A, B, C, or D.
",136
20343.0,Bullfighting,A man is in an arena fighting a bull. he,C,"Context:
""A man is in an arena fighting a bull. he""

Which of the following endings best completes the context?

Choices:
A. lifts the bull up to his chest and begins holding him down, then drops the bull on the ground behind him.
B. kicks and punches the bull until it is down.
C. swings the cape and runs near other men, teasing the bull into chasing him.
D. stops, his cape and belt flying off.

Reply with exactly one uppercase letter out of A, B, C, or D.
",136
38642.0,Doing a powerbomb,Two wrestlers are seen facing one another and lead into two more lifting up a wrestler. the men,C,"Context:
""Two wrestlers are seen facing one another and lead into two more lifting up a wrestler. the men""

Which of the following endings best completes the context?

Choices:
A. continue wresting and end with one caught and helped away.
B. continue wresting and ends with no one standing over their fallen opponent.
C. then throw him down on a table and cheer with one another.
D. continue to lift up the other in the air and ends with one final guy walking away.

Reply with exactly one uppercase letter out of A, B, C, or D.
",137
37494.0,Dodgeball,A number of children play a dodgeball type game on a grassy field. one of the children,C,"Context:
""A number of children play a dodgeball type game on a grassy field. one of the children""

Which of the following endings best completes the context?

Choices:
A. manages to run into a pool without having a contact, and the other fails.
B. hits the ball back into the goal and the ball rolls towards them.
C. falls down while going after the ball.
D. give the ball to the other, but only one of the children lets it go.

Reply with exactly one uppercase letter out of A, B, C, or D.
",136
29781.0,Playing guitarra,A man is sitting on a chair in front of a store playing a guitar like a drum while people is walking in front of him . a couple,D,"Context:
""A man is sitting on a chair in front of a store playing a guitar like a drum while people is walking in front of him . a couple""

Which of the following endings best completes the context?

Choices:
A. of people in an office are sitting behind their desk doing crossword puzzles.
B. of fans are in the background, holding banner.
C. is playing copernicine on a stage.
D. are talking in front of the store and drinking water.

Reply with exactly one uppercase letter out of A, B, C, or D.
",136
15846.0,Paintball,A man is seen gearing up and walking through a forest with others. they,D,"Context:
""A man is seen gearing up and walking through a forest with others. they""

Which of the following endings best completes the context?

Choices:
A. then run and fight a large group of people while others watch on the side as well as in the campfire.
B. each do hand stands and jump rope in the woods.
C. use their hands as a guide while rushing the rope across the water.
D. walk to a paintball field and aim their guns around the area.

Reply with exactly one uppercase letter out of A, B, C, or D.
",137
48986.0,Hitting a pinata,A little girl hits a minion character in front of a group of children and adults. everyone cheers,A,"Context:
""A little girl hits a minion character in front of a group of children and adults. everyone cheers""

Which of the following endings best completes the context?

Choices:
A. and there is some clapping.
B. as the girl hits the minion character again and again.
C. and claps when the final character gets up and walks away as the people clap.
D. and hugs, and the toddler gives a high five as the whole group hugs.

Reply with exactly one uppercase letter out of A, B, C, or D.
",137
29875.0,Vacuuming floor,A backpack vacuum is sitting on the floor. A man puts the backpack on his back. He unplugs the vacuum and plugs it back in. he,D,"Context:
""A backpack vacuum is sitting on the floor. A man puts the backpack on his back. He unplugs the vacuum and plugs it back in. he""

Which of the following endings best completes the context?

Choices:
A. moves it around to the back side where it is vacuum cleaned very well.
B. removes the vacuum and replaces it.
C. turns off the vacuum and cleans the desk with the vacuum back and fourth.
D. starts vacuuming the stairs.

Reply with exactly one uppercase letter out of A, B, C, or D.
",137
23916.0,Making a cake,"A cake is in a pot on the counter, woman is speaking to the camera in the kitchen. cake mix",B,"Context:
""A cake is in a pot on the counter, woman is speaking to the camera in the kitchen. cake mix""

Which of the following endings best completes the context?

Choices:
A. is shown being poured into a pot and some boiling water.
B. is beat with a mixer, the woman keeps talking and mixing the cake.
C. is on the pan on the stove, noodles on top.
D. bowls are being made and boiling water is served.

Reply with exactly one uppercase letter out of A, B, C, or D.
",136
29431.0,Installing carpet,The person runs their hands along a carpet and pushes it along the floor. The man nails down the carpet while still pushing it down and cutting the sides. the man,B,"Context:
""The person runs their hands along a carpet and pushes it along the floor. The man nails down the carpet while still pushing it down and cutting the sides. the man""

Which of the following endings best completes the context?

Choices:
A. is now standing in front of a large machine pointing at the carpet.
B. shows off the finished carpet in the end.
C. is putting a coat of paint onto his nail.
D. uses a flat object that has a new carpet.

Reply with exactly one uppercase letter out of A, B, C, or D.
",136
29760.0,Playing ice hockey,"Other teams play ice jockey and a man get injured, then the team play and win. A man talks on front a microphone. two team",A,"Context:
""Other teams play ice jockey and a man get injured, then the team play and win. A man talks on front a microphone. two team""

Which of the following endings best completes the context?

Choices:
A. play and a man fall on the ice, then teams continue playing.
B. teammates talks in front of a mirror.
C. players play while both teams play.
D. members talk in tv screens, then the other team members print on paper the paper.

Reply with exactly one uppercase letter out of A, B, C, or D.
",136
30152.0,Kneeling,"A man is kneeling on a mat while holding a pole. He leans forward, demonstrating a technique. he",D,"Context:
""A man is kneeling on a mat while holding a pole. He leans forward, demonstrating a technique. he""

Which of the following endings best completes the context?

Choices:
A. throws the pole onto the mat with a' hooray!' sign above it.
B. then lifts the bar over his head, dropping the bar onto the mat.
C. lifts the pole until the tip is at chest level.
D. continues to talk about the pole and his position.

Reply with exactly one uppercase letter out of A, B, C, or D.
",138
36125.0,Washing face,The baby is looking at the camera and then the hand wiped his face. the hand,A,"Context:
""The baby is looking at the camera and then the hand wiped his face. the hand""

Which of the following endings best completes the context?

Choices:
A. wiped the baby's face and the baby opened his mouth.
B. start wrapping a gift the hand moved down to the bottle and puts some tissue paper on the top part.
C. lays on the table with the baby on it and then the little girl hits the camera again.
D. talked and raised its hand.

Reply with exactly one uppercase letter out of A, B, C, or D.
",137
32559.0,Roof shingle removal,We see blue letters on a black screen and see a roof. Then we switch to more letters and roof has been sprayed with a solution. we,D,"Context:
""We see blue letters on a black screen and see a roof. Then we switch to more letters and roof has been sprayed with a solution. we""

Which of the following endings best completes the context?

Choices:
A. see a large bucket of dirt and a dog takes the bucket and sets it aside.
B. see the panning attachment on the roof.
C. see nos and the design is perfect.
D. are informed the roof has been cleaned and shown shots of the clean roof.

Reply with exactly one uppercase letter out of A, B, C, or D.
",138
33571.0,Making a lemonade,Lemonade is seen being poured into a glass and a woman pouring out water. She mixes ingredients into a container and pours out more water. in the she,A,"Context:
""Lemonade is seen being poured into a glass and a woman pouring out water. She mixes ingredients into a container and pours out more water. in the she""

Which of the following endings best completes the context?

Choices:
A. she shows off her lemonade.
B. pours out more water.
C. adds lemons and they both mix together in a bowl.
D. pours out a piece of fried dough and the audience cheers for her.

Reply with exactly one uppercase letter out of A, B, C, or D.
",136
47270.0,Using the pommel horse,A man jumps onto a balance beam. He does a gymnastics routine on the balance beam. he,B,"Context:
""A man jumps onto a balance beam. He does a gymnastics routine on the balance beam. he""

Which of the following endings best completes the context?

Choices:
A. dismounts, then walks out to his car.
B. dismounts and lands on a mat.
C. then dismounts the beam and flips several times off.
D. dismounts, but then does another sort of routine, jumping off and somersaulting several times.

Reply with exactly one uppercase letter out of A, B, C, or D.
",137
