ind,activity_label,ctx,answer,final_prompt,len_tk_mistral_7b_instruct
16320.0,Disc dog,A woman is seen standing in a field holding frisbees with a dog. The woman begins throwing around the frisbee performing tricks with the dog. she,C,"Context:
""A woman is seen standing in a field holding frisbees with a dog. The woman begins throwing around the frisbee performing tricks with the dog. she""

Which of the following endings best completes the context?

Choices:
A. throws the frisbee all around while the dog catches it by two legs.
B. throws the frisbees around while the dog runs away.
C. continues to do tricks with the dog while others watch on the side.
D. come running over and she's shown again in slow motion.

Reply with exactly one uppercase letter out of A, B, C, or D.
",149
3216.0,Fixing the roof,We see the roof up close and see moss growing on it. We see the insulation and the roof as it is being installed. a man,B,"Context:
""We see the roof up close and see moss growing on it. We see the insulation and the roof as it is being installed. a man""

Which of the following endings best completes the context?

Choices:
A. takes out a rubik's cube and places it on the roof then runs his fingers over it.
B. is screwing the roof into place.
C. is talking while the ending title screen.
D. is showing the finished roof, as a man holds a folding lawn mower with several flowers.

Reply with exactly one uppercase letter out of A, B, C, or D.
",147
2645.0,Hula hoop,The woman practices swinging the hoop between two legs. The woman catches the spinning hula hoop as it falls between her legs. the woman,A,"Context:
""The woman practices swinging the hoop between two legs. The woman catches the spinning hula hoop as it falls between her legs. the woman""

Which of the following endings best completes the context?

Choices:
A. spins the hoop upwards around her body.
B. catches the hula hoop without dropping it.
C. goes back and forth moving her body ingredients around with the hula hoop in her hands.
D. adds her feet to the hoop to catch the spinning hula hoop.

Reply with exactly one uppercase letter out of A, B, C, or D.
",147
6170.0,Hitting a pinata,"A woman has been blindfolded, and is holding a long stick. She moves around to disorient herself. she",A,"Context:
""A woman has been blindfolded, and is holding a long stick. She moves around to disorient herself. she""

Which of the following endings best completes the context?

Choices:
A. then swings the stick, trying to hit a pinata that gets pulled out of her way.
B. returns and stops, holding an iron in her hand before burning it.
C. gets hits hard in the face several times as she struggles to deflect her blows.
D. is pulled down stairs in an elevator.

Reply with exactly one uppercase letter out of A, B, C, or D.
",143
27834.0,Layup drill in basketball,A man tries to stop a man from shooting a basket ball. The ball is passed across the room and men chase it across the court. a boy,A,"Context:
""A man tries to stop a man from shooting a basket ball. The ball is passed across the room and men chase it across the court. a boy""

Which of the following endings best completes the context?

Choices:
A. catches and tosses the ball behind him which is caught by another boy on his team.
B. stands in the middle of the court feeling bad.
C. breaks a basket and and messes with the man's hair.
D. tries to stop a man from playing a nine ball game.

Reply with exactly one uppercase letter out of A, B, C, or D.
",144
39157.0,Hopscotch,A girl wearing blue dress jumps hopscotch barefoot. then,D,"Context:
""A girl wearing blue dress jumps hopscotch barefoot. then""

Which of the following endings best completes the context?

Choices:
A. , the girl jumps hopscotch over a glass that is mounted on a equipment.
B. , the girl jumps a stick using weighted shoes.
C. , she jumps on the mat and show an exercise book and demonstrating.
D. , a child with a pink dress jumps hopscotch and pick up and object.

Reply with exactly one uppercase letter out of A, B, C, or D.
",140
36245.0,Beer pong,A group of people compete in an indoor beer pong tournament. a man in a red and black shirts,A,"Context:
""A group of people compete in an indoor beer pong tournament. a man in a red and black shirts""

Which of the following endings best completes the context?

Choices:
A. talks to the camera in a close up shot before the scene cuts away to a room filled with people playing or watching people plat beer pong.
B. walks out onto the green grass.
C. then begins to hit the ball lightly with his racket.
D. goes up to the display and places the balls in the circle.

Reply with exactly one uppercase letter out of A, B, C, or D.
",142
10638.0,Mooping floor,The man puts the mop into the blue mop bucket first and then he starts mopping. First he mops near the stove and the counter. then he,D,"Context:
""The man puts the mop into the blue mop bucket first and then he starts mopping. First he mops near the stove and the counter. then he""

Which of the following endings best completes the context?

Choices:
A. moves around the counter the floor sweep the points near the stove.
B. starts to cut the cake mix with knife and sharpener.
C. comes back and starts mopping in the kitchen.
D. mops on the floor that between the refrigerator and another counter.

Reply with exactly one uppercase letter out of A, B, C, or D.
",143
44623.0,Snow tubing,A person is seen standing on a pair of skis while others move around an area. One person sits on a tube while others walk from behind. a person,D,"Context:
""A person is seen standing on a pair of skis while others move around an area. One person sits on a tube while others walk from behind. a person""

Which of the following endings best completes the context?

Choices:
A. is then seen riding a machine while the camera captures them from far behind.
B. continues riding around on a tube on themselves.
C. manages to pass a jump mark while still looking down.
D. then kicks the person n the tube down the hill.

Reply with exactly one uppercase letter out of A, B, C, or D.
",140
37063.0,Removing ice from car,Man is walking to a van and is holding a foam head. The man starts cleaning the window taking out the snow fom the car. the man,C,"Context:
""Man is walking to a van and is holding a foam head. The man starts cleaning the window taking out the snow fom the car. the man""

Which of the following endings best completes the context?

Choices:
A. is slicing a potato on workshop table.
B. rain driddle and windows of bush.
C. extends the pole of the head and ake out the snow from the car roof.
D. then drives the car removing the dirt snow and another guy go wheelby the van.

Reply with exactly one uppercase letter out of A, B, C, or D.
",141
14252.0,Tennis serve with ball bouncing,The person in black is giving a tutorial on how to return a serve in tennis. There is a player demonstrating the serve as the coach explains. then the person in white,B,"Context:
""The person in black is giving a tutorial on how to return a serve in tennis. There is a player demonstrating the serve as the coach explains. then the person in white""

Which of the following endings best completes the context?

Choices:
A. serves the ball to the opponent in white.
B. begins taking about more about the tennis serve and how to play effectively.
C. starts to lead while the coach backyard delight in this experience.
D. instructs one of the other players on how to return a tennis serve as they watch.

Reply with exactly one uppercase letter out of A, B, C, or D.
",148
22111.0,Hand car wash,A black intro screen appears and it has the words super wash in the middle. a red car and a car behind it,A,"Context:
""A black intro screen appears and it has the words super wash in the middle. a red car and a car behind it""

Which of the following endings best completes the context?

Choices:
A. is at a car wash and both of them are being worked on by two sets of people at each car.
B. appears and they are competing against the red car.
C. are standing in a parking lot with men standing next to them in tow.
D. begin to ride around in bumper cars.

Reply with exactly one uppercase letter out of A, B, C, or D.
",139
49538.0,Rock climbing,"Once the rope is inside the hook, he begins moving up the wall but shortly after he stops and begins talking. the male",A,"Context:
""Once the rope is inside the hook, he begins moving up the wall but shortly after he stops and begins talking. the male""

Which of the following endings best completes the context?

Choices:
A. then begins talking about the clip again and goes back up the wall.
B. then begins or letting the rope go while they continue to talk.
C. finishes and begins doing a few of the dips inside the hole.
D. creator then gets off the ground to give some instructions and continue working on the floor.

Reply with exactly one uppercase letter out of A, B, C, or D.
",143
11174.0,Playing lacrosse,"A man throws a ball to his son, who catches it with a lacrosse stick. the boy",A,"Context:
""A man throws a ball to his son, who catches it with a lacrosse stick. the boy""

Which of the following endings best completes the context?

Choices:
A. flings it back and it sails to the right of the man.
B. serves and slips.
C. attempts to throw a ball that his son makes into a goal, but his brother blocks it by throwing the ball to his brother.
D. retrieves the ball, then his son sits down on the sand to do some practice throws.

Reply with exactly one uppercase letter out of A, B, C, or D.
",146
11894.0,Applying sunscreen,A man is sipping a drink on the beach. A girl is applying squirts of suntan lotion onto their bodies. then,A,"Context:
""A man is sipping a drink on the beach. A girl is applying squirts of suntan lotion onto their bodies. then""

Which of the following endings best completes the context?

Choices:
A. then go into the water, swimming and walking in the surf.
B. , the man arrange the girls shoulders, making sure that he has a nice concentrated spot.
C. another strapping girl removes their suntan lotion.
D. they are shown moving around in a bikini in the sand.

Reply with exactly one uppercase letter out of A, B, C, or D.
",145
10908.0,Pole vault,A indoor course is panned with camera in a warehouse setting. an athlete,B,"Context:
""A indoor course is panned with camera in a warehouse setting. an athlete""

Which of the following endings best completes the context?

Choices:
A. runs on the course with a javelin, catching it about six times in the air before returning to throw again.
B. runs down a track and pole vaults over a high bar and onto a cushioned landing pad.
C. runs through the course exhibits.
D. performs a routine on the course taking long spins around turns.

Reply with exactly one uppercase letter out of A, B, C, or D.
",139
37037.0,Disc dog,A person is seen performing tricks with a frisbee and dog. The man throws the frisbee all around while the dog jumps around him. the two,A,"Context:
""A person is seen performing tricks with a frisbee and dog. The man throws the frisbee all around while the dog jumps around him. the two""

Which of the following endings best completes the context?

Choices:
A. continue performing tricks back and fourth.
B. continue performing tricks with the next dog and can see him on a pile of leaves.
C. continues to do tricks on a dog and a frisbee.
D. perform tricks away while the dog jumps up and chase after them.

Reply with exactly one uppercase letter out of A, B, C, or D.
",143
41512.0,Skiing,Snowy mountins are shown and people is doing snowboard going down the hill holding poles. A snow house with kids playing is shown. Ma is playing with a toy airplane. people doing snowboarding,D,"Context:
""Snowy mountins are shown and people is doing snowboard going down the hill holding poles. A snow house with kids playing is shown. Ma is playing with a toy airplane. people doing snowboarding""

Which of the following endings best completes the context?

Choices:
A. is place green and white.
B. are also doing a snow mountain.
C. is around the ski and part of the snow is melting.
D. are going down the mountain with red lighes and fireworks are in sky.

Reply with exactly one uppercase letter out of A, B, C, or D.
",145
1356.0,Hula hoop,The man and woman put on a tutu and blindfolds. They then begin to hula hoop until the woman loses. afterward,D,"Context:
""The man and woman put on a tutu and blindfolds. They then begin to hula hoop until the woman loses. afterward""

Which of the following endings best completes the context?

Choices:
A. , two men dance across the ceiling simultaneously.
B. they're joined by a group of people in a hut.
C. , they come back to engage in a game of hula hoop until everyone crashes.
D. , they speak to the camera and wave goodbye.

Reply with exactly one uppercase letter out of A, B, C, or D.
",141
37954.0,Using the pommel horse,The gymnasts jumps up and mounts the platform. The gymnast swings his legs and body using hand grips on a platform. the gymnast,C,"Context:
""The gymnasts jumps up and mounts the platform. The gymnast swings his legs and body using hand grips on a platform. the gymnast""

Which of the following endings best completes the context?

Choices:
A. stands and mounts the bars for an extended period of time.
B. tops get off the balance beam and jumps to the ground and the other gymnasts follows suit.
C. does a hand stand then dismounts from the platform.
D. does a jump rope routine.

Reply with exactly one uppercase letter out of A, B, C, or D.
",146
42391.0,Ironing clothes,A woman is seen standing behind an ironing board ironing a shirt while speaking to the camera every now and then. the moves the shirt all around the table,D,"Context:
""A woman is seen standing behind an ironing board ironing a shirt while speaking to the camera every now and then. the moves the shirt all around the table""

Which of the following endings best completes the context?

Choices:
A. and continues ironing the shirt with help from several different people.
B. thoroughly and the woman then shirts a larger piece as well in a different manner.
C. while the camera pans around her body and eventually stopping at her feet.
D. ironing it and holding it up in the end to present.

Reply with exactly one uppercase letter out of A, B, C, or D.
",149
45796.0,Sharpening knives,A group of tools and knives are on a table top. a man,C,"Context:
""A group of tools and knives are on a table top. a man""

Which of the following endings best completes the context?

Choices:
A. has a knife sharpener, and starts sharpening the top of a knife sharpener in a small clear case.
B. takes out a cloth and repeats the process on another set of tools.
C. uses a sharpener to sharpen a knife.
D. picks up a fencing blade and begins sharpening it on a sharpening stone.

Reply with exactly one uppercase letter out of A, B, C, or D.
",142
1998.0,Playing water polo,Some boys are in the pools playing with volleyballs. there,C,"Context:
""Some boys are in the pools playing with volleyballs. there""

Which of the following endings best completes the context?

Choices:
A. is a boy carrying a metal ball and a black net on the back of his back.
B. is a man in a blue suit standing in front of them with a thick rope around his neck.
C. is a large swimming team swimming and throwing the ball around to their team mates, scoring.
D. is a game going on called soccer being played.

Reply with exactly one uppercase letter out of A, B, C, or D.
",141
26872.0,High jump,"A man talks in a field wearing sports outfit while making gestures with his hands. A person walks behind the man. Then, the man runs in circles, also a person runs in circles. also",A,"Context:
""A man talks in a field wearing sports outfit while making gestures with his hands. A person walks behind the man. Then, the man runs in circles, also a person runs in circles. also""

Which of the following endings best completes the context?

Choices:
A. , a male wearing dark clothes run in circles.
B. , a person jumps in the distance in the stadium.
C. , several people walk with him.
D. , the man run in a track with other person, in the end they ends.

Reply with exactly one uppercase letter out of A, B, C, or D.
",145
45624.0,Playing congas,A person is seen playing the drums while others watch on the side. The men laugh with one another as the man continues to play. he,D,"Context:
""A person is seen playing the drums while others watch on the side. The men laugh with one another as the man continues to play. he""

Which of the following endings best completes the context?

Choices:
A. continues playing drinking a drink and shows the rest of the band playing and the crowd.
B. continues playing the drums with one woman leading in front, and her pointing to something behind her.
C. stops for a moment and continues playing as well.
D. plays the drum over and over while the others watch in amazement.

Reply with exactly one uppercase letter out of A, B, C, or D.
",147
10207.0,Beer pong,"A man is sitting on a chair next to a talk show host. A woman is hosting a beer pong tournament, and the two men go over to the table. they",D,"Context:
""A man is sitting on a chair next to a talk show host. A woman is hosting a beer pong tournament, and the two men go over to the table. they""

Which of the following endings best completes the context?

Choices:
A. begin passing around beer and yelling at each other.
B. pass and hit the ball back and fourth to each other.
C. nod their heads as they talk, and go to a white tile floor, gambling and drinking beer.
D. drink and try to throw the balls into the cups.

Reply with exactly one uppercase letter out of A, B, C, or D.
",148
3271.0,Playing rubik cube,A man is showing a boy trying to solve a rubix cube. a timer,C,"Context:
""A man is showing a boy trying to solve a rubix cube. a timer""

Which of the following endings best completes the context?

Choices:
A. is in the sky repeating the lesson while dave talks to him about it.
B. counts down from a top hat as he holds the cube.
C. is going to time the boy and other people around him are trying as well.
D. is blowing, the man solves the puzzle, and poses to the camera.

Reply with exactly one uppercase letter out of A, B, C, or D.
",139
4592.0,Skiing,Someone is shown driving down a snowy street in the ukraine. Several skiers are skiing down the slopes on the side of a mountain. a close up,B,"Context:
""Someone is shown driving down a snowy street in the ukraine. Several skiers are skiing down the slopes on the side of a mountain. a close up""

Which of the following endings best completes the context?

Choices:
A. of a girl is shown pushing a stroller down the hill.
B. is seen of some of the skiers as they go.
C. of a bunny is shown as a ski guides the way.
D. is shown of a dog on skis.

Reply with exactly one uppercase letter out of A, B, C, or D.
",143
26647.0,Tumbling,Woman is practicing somersaults on a roofed gym and women behind her are watching her. In the background people are practicing gymnastics and moving the mats. women,B,"Context:
""Woman is practicing somersaults on a roofed gym and women behind her are watching her. In the background people are practicing gymnastics and moving the mats. women""

Which of the following endings best completes the context?

Choices:
A. are pointing at bleachers and waving hand signs.
B. are doing somersaults together in a choreography.
C. are back in the gym practicing behind the women are playing wall ball.
D. are face to face and woman is explaining the steps to lift weight.

Reply with exactly one uppercase letter out of A, B, C, or D.
",149
46977.0,Swimming,Wolf wigo then gives his own tips about water polo. Brad returns to talking about swimming while wolf watches. wolf,A,"Context:
""Wolf wigo then gives his own tips about water polo. Brad returns to talking about swimming while wolf watches. wolf""

Which of the following endings best completes the context?

Choices:
A. then talks again, affirming what brad said.
B. plays rock paper scissors with the people in the water.
C. starts talking about a buff swimmer that rides the el and talks about his experience.
D. keeps showing others his contacts like his name and his sport books.

Reply with exactly one uppercase letter out of A, B, C, or D.
",139
4033.0,Baton twirling,A dancer positions herself to begin her dance. The dancer performs her dance routine holding a wand. the woman,C,"Context:
""A dancer positions herself to begin her dance. The dancer performs her dance routine holding a wand. the woman""

Which of the following endings best completes the context?

Choices:
A. twirls her hips slowly to the floor.
B. dodge and dodge as she dances.
C. throws her wand as part of her dance and runs to grab it and resumes her performance.
D. twirls her wand in her right hand causing her to drop the wand on the ground.

Reply with exactly one uppercase letter out of A, B, C, or D.
",140
36857.0,Kneeling,They keep fighting and practicing and being very physical with one another not being very kind at all. one of the men,B,"Context:
""They keep fighting and practicing and being very physical with one another not being very kind at all. one of the men""

Which of the following endings best completes the context?

Choices:
A. decides to make it up to the men in blue by ripping out their tongues.
B. grabs the other man by his arm and starts to pin him down.
C. pulls out a shirt to take a leak.
D. finally goes outside where other people are practicing all of their moves assiduously.

Reply with exactly one uppercase letter out of A, B, C, or D.
",141
18783.0,Playing squash,The man in purple practices returns from a squash cannon serving machine. the man in the grey and white shirt,C,"Context:
""The man in purple practices returns from a squash cannon serving machine. the man in the grey and white shirt""

Which of the following endings best completes the context?

Choices:
A. returns from a ball cup and tries again.
B. take out hands a nocks and began stretching his legs.
C. enters the enclosed squash court picks up some of the balls and proceeds to load the squash cannon serving machines.
D. practice on a wall using the m-16.

Reply with exactly one uppercase letter out of A, B, C, or D.
",141
14251.0,Tennis serve with ball bouncing,They are both holding tennis rackets. The person in black is giving a tutorial on how to return a serve in tennis. there,D,"Context:
""They are both holding tennis rackets. The person in black is giving a tutorial on how to return a serve in tennis. there""

Which of the following endings best completes the context?

Choices:
A. is a blue board behind the blaez net.
B. are several players holding tennis rackets using the tennis racket to return a serve from the other team.
C. are occasional camera flashes as the man in black is keeping score.
D. is a player demonstrating the serve as the coach explains.

Reply with exactly one uppercase letter out of A, B, C, or D.
",143
13914.0,Grooming dog,The woman begins to groom the dogs face with the clippers. The woman then begins to groom under the dogs front legs. finally,A,"Context:
""The woman begins to groom the dogs face with the clippers. The woman then begins to groom under the dogs front legs. finally""

Which of the following endings best completes the context?

Choices:
A. , the woman grooms the dogs back legs and tail before a blue and white advertising sign populates.
B. the woman mounts the back of the dogs and is ready to go again.
C. the woman hands the dogs top hat.
D. , she lays the dogs head on the dog's back and works on the hair.

Reply with exactly one uppercase letter out of A, B, C, or D.
",149
11649.0,Canoeing,Three people are seen kneeling on a small raft and flip themselves into the water. more people,C,"Context:
""Three people are seen kneeling on a small raft and flip themselves into the water. more people""

Which of the following endings best completes the context?

Choices:
A. are shown rafting through the water performing tricks and wet stunts.
B. are seen climbing through the water as well as forming a raft and swimming.
C. are seen padding along and move over to the people in the water.
D. are seen performing flips into the water and gesturing to the camera while rowing.

Reply with exactly one uppercase letter out of A, B, C, or D.
",142
1060.0,Wrapping presents,"He gets side tracked on his phone and then gets back to business, they start cutting the wrapping paper. they",D,"Context:
""He gets side tracked on his phone and then gets back to business, they start cutting the wrapping paper. they""

Which of the following endings best completes the context?

Choices:
A. pour some cream and oil over the area to form a dome.
B. wrap the bag up and put the lid on.
C. pour the entire cake onto the plate and hang it on a tree as they re done.
D. put the presents in the middle of the paper and try to start wrapping.

Reply with exactly one uppercase letter out of A, B, C, or D.
",141
44081.0,Getting a tattoo,Another girl is lying on a bed while another girl gives her a tattoo. The other girl is sitting on a stool while a man gives her a tattoo her shoulder. a hand,C,"Context:
""Another girl is lying on a bed while another girl gives her a tattoo. The other girl is sitting on a stool while a man gives her a tattoo her shoulder. a hand""

Which of the following endings best completes the context?

Choices:
A. begins to tattoo her forearm while she is standing up.
B. is holding a flame and needle.
C. reaches out from behind the camera.
D. holds a contact lens on a finger then puts it on the girl's nose before she is being pierced.

Reply with exactly one uppercase letter out of A, B, C, or D.
",145
17036.0,Decorating the Christmas tree,A large christmas tree is shown with people walking in and out of frame. People move around quickly decorating the tree. they,B,"Context:
""A large christmas tree is shown with people walking in and out of frame. People move around quickly decorating the tree. they""

Which of the following endings best completes the context?

Choices:
A. close the lights and strip them down in the end.
B. continue to decorate the tree and ends with showing the tree in the dark.
C. lift decorations up, then wipe them off of the wood.
D. are assembling the christmas tree and cutting the edges.

Reply with exactly one uppercase letter out of A, B, C, or D.
",139
45917.0,Playing accordion,A man with white hair plays an accordion on a stage. The man smiles and looks around while performing. the man,B,"Context:
""A man with white hair plays an accordion on a stage. The man smiles and looks around while performing. the man""

Which of the following endings best completes the context?

Choices:
A. stops playing and looks off into the distance in the distance.
B. moves to the music while playing and grabs the microphone and speaks into the microphone as he completes his performance.
C. applauds the crowd for their performance.
D. sticks out his tongue and licks the strings of the accordion.

Reply with exactly one uppercase letter out of A, B, C, or D.
",143
19368.0,Doing fencing,Two people are seen speaking to the camera that leads into several clips of people fencing. the people,C,"Context:
""Two people are seen speaking to the camera that leads into several clips of people fencing. the people""

Which of the following endings best completes the context?

Choices:
A. engage in fencing in several more shots being shown of people fencing using one another.
B. make gestures to the camera and continue fencing one another.
C. then demonstrate proper fencing technique while the camera pans around their bodies and their movements.
D. walk around a bit and continue fencing and speaking to one another.

Reply with exactly one uppercase letter out of A, B, C, or D.
",143
22362.0,River tubing,"Next to hime are many other people on their own floats, just relaxing. They are floating through the river passing all the green scenery. the man in the red wet suit",A,"Context:
""Next to hime are many other people on their own floats, just relaxing. They are floating through the river passing all the green scenery. the man in the red wet suit""

Which of the following endings best completes the context?

Choices:
A. is leading the way.
B. is on some further rocks with his other scuba divers closer to him.
C. comes closer to the camera as they pass the domes and some mountains.
D. is doing stunts on his float.

Reply with exactly one uppercase letter out of A, B, C, or D.
",140
29568.0,Skiing,A guy films him self skiing down a snowy sloop. the guy,B,"Context:
""A guy films him self skiing down a snowy sloop. the guy""

Which of the following endings best completes the context?

Choices:
A. is canoeing down a snowy slope.
B. starts skiing down the sloop with other skiers also skiing down the sloop around him and comes to a big stop area but he continues to ski on while other skiers stop.
C. continues working out and jumps over the mouthpiece.
D. merges briefly and gradually joins the boat on the water.

Reply with exactly one uppercase letter out of A, B, C, or D.
",148
4934.0,Shaving,Another male model also has his entire face lathered with shaving gel. He is also shaving his face with a blue razor. he,C,"Context:
""Another male model also has his entire face lathered with shaving gel. He is also shaving his face with a blue razor. he""

Which of the following endings best completes the context?

Choices:
A. puts on another mask and combs his hair with a pink hair dryer.
B. then shaves his facial hair with a vaseline smooth face shave.
C. shaves his cheeks and mustache area.
D. proceeds to shave his shoulder and also his chin.

Reply with exactly one uppercase letter out of A, B, C, or D.
",142
20598.0,Shot put,There's a man wearing a black athletic suit in a shot put field practicing shot put. he,A,"Context:
""There's a man wearing a black athletic suit in a shot put field practicing shot put. he""

Which of the following endings best completes the context?

Choices:
A. begins by taking the ball in his hand and holding it against his neck.
B. is running down the track pulling a javelin behind him.
C. walks over to a brown colored bag and begins taking out several pieces of exercise equipment and sets them down.
D. begins by doing three stumbling steps to his right and then goes straight back to his original stance.

Reply with exactly one uppercase letter out of A, B, C, or D.
",149
29007.0,Spread mulch,We see a the tools needed in order to complete this task. We see a man till the ground and spread black mulch on the ground around the tree. we,C,"Context:
""We see a the tools needed in order to complete this task. We see a man till the ground and spread black mulch on the ground around the tree. we""

Which of the following endings best completes the context?

Choices:
A. see a still shot text on a screen.
B. see the plant is cut in half and a clip of the finished tree in the forest.
C. see the man grab a handful of mulch and pick out pieces.
D. see the house the workers just cleared.

Reply with exactly one uppercase letter out of A, B, C, or D.
",141
8789.0,Wakeboarding,A group of girls get out a a jeep in swimsuits and walk into a house. the group of girls,A,"Context:
""A group of girls get out a a jeep in swimsuits and walk into a house. the group of girls""

Which of the following endings best completes the context?

Choices:
A. disrobe inside the home and walk outside to the pool area.
B. are wit a umbrella along with their camera phones to record themselves.
C. get into a room where there a bunch of players are playing volleyball.
D. make a castle in the sand and walk around and show off their swimsuits.

Reply with exactly one uppercase letter out of A, B, C, or D.
",145
33693.0,Snow tubing,A person kicks off a tubing participant to ride down the snow slide. The camera pans to two tubers who are waiting to go down themselves. the next two people,A,"Context:
""A person kicks off a tubing participant to ride down the snow slide. The camera pans to two tubers who are waiting to go down themselves. the next two people""

Which of the following endings best completes the context?

Choices:
A. ride down the slide.
B. then deliver a piercing on either of their nipples and then we see the scroll on the screen.
C. are seen with tubes.
D. begin parallel tubing down a hill toward the fall.

Reply with exactly one uppercase letter out of A, B, C, or D.
",139
25468.0,Table soccer,A close up of a fooseball table is shown with a group of children and an adult playing. The kids move the poles all around while laughing with one another. the kids,C,"Context:
""A close up of a fooseball table is shown with a group of children and an adult playing. The kids move the poles all around while laughing with one another. the kids""

Which of the following endings best completes the context?

Choices:
A. hit the balls back and fourth and throw them in the cups.
B. hit the ball all around the table and returning to playing with one another.
C. continue to play on the table.
D. continue to push the ball around and an elderly man comes out and poses.

Reply with exactly one uppercase letter out of A, B, C, or D.
",147
2304.0,Playing lacrosse,A man is seen wearing sunglasses and speaking to the camera while holding a lacrosse stick. the man,D,"Context:
""A man is seen wearing sunglasses and speaking to the camera while holding a lacrosse stick. the man""

Which of the following endings best completes the context?

Choices:
A. holds the lacrosse stick above his head while swinging it around and throwing it down.
B. then runs down the field and hits a ball repeatedly with the stick.
C. then lifts the stick over his head and hurls it into the field.
D. continues to speak to the camera while moving the stick all around.

Reply with exactly one uppercase letter out of A, B, C, or D.
",144
32276.0,Drinking coffee,A man wearing a green cap sits in a car holding a coffee cup talking. He sets the camera on his dashboard and continues talking. he,D,"Context:
""A man wearing a green cap sits in a car holding a coffee cup talking. He sets the camera on his dashboard and continues talking. he""

Which of the following endings best completes the context?

Choices:
A. grabs a cloth and wets the windows of a car.
B. then takes the heat out of the cup with his foot.
C. pours his coffee into a cup which he then lifts up and casually shakes.
D. holds the coffee and takes several sips.

Reply with exactly one uppercase letter out of A, B, C, or D.
",141
41751.0,Brushing teeth,A little girl walks into a bathroom and starts talking to the camera. The bathroom transforms into a factory. The girl picks up a toothbrush and continues to talk. toothpaste,B,"Context:
""A little girl walks into a bathroom and starts talking to the camera. The bathroom transforms into a factory. The girl picks up a toothbrush and continues to talk. toothpaste""

Which of the following endings best completes the context?

Choices:
A. is added to the toothbrush as well as toothpaste.
B. is applied to a tooth brush.
C. is suddenly shown and the girl proceeds to wash a toothbrush.
D. is washed in a tub.

Reply with exactly one uppercase letter out of A, B, C, or D.
",139
21960.0,Playing drums,"A boy with earphones is drumming and the stick got stuck in the instrument. The band is playing, while the man is singing, the drummer fell off the his chair. the marching band",C,"Context:
""A boy with earphones is drumming and the stick got stuck in the instrument. The band is playing, while the man is singing, the drummer fell off the his chair. the marching band""

Which of the following endings best completes the context?

Choices:
A. unstuck their sticks, and the marching band started their song.
B. started to play and stop.
C. play their drums, then one of the drummers fell on the ground, a person came to help him.
D. is playing important instruments.

Reply with exactly one uppercase letter out of A, B, C, or D.
",148
19260.0,Sumo,Two sumo wrestlers are seen standing ready with a ref walking around them. the men,B,"Context:
""Two sumo wrestlers are seen standing ready with a ref walking around them. the men""

Which of the following endings best completes the context?

Choices:
A. then begin wrestling next to each other while the ref is constantly walking around them.
B. fight with one another and end by pushing one out of the ring.
C. begin arm wrestling and the ref walks in and claps.
D. then begin fighting with one man throwing punches and ends with one sumo jumping on the other.

Reply with exactly one uppercase letter out of A, B, C, or D.
",141
41533.0,BMX,A camera pans around the outside of a building and surrounding areas and leads into several shots of people riding bikes on a track. many people,D,"Context:
""A camera pans around the outside of a building and surrounding areas and leads into several shots of people riding bikes on a track. many people""

Which of the following endings best completes the context?

Choices:
A. are seen assisted onto a bike and lead into more people riding.
B. are seen riding in and around circles on the dirt as well as in holding onto objects.
C. are seen riding around a track while.
D. watch the race on the sidelines as the people continue going around the track and others record their time.

Reply with exactly one uppercase letter out of A, B, C, or D.
",149
1455.0,Welding,A man is seen wearing a helmet and kneeling down in a large room. Uses a torch on an object while another person walks into frame. in the end,C,"Context:
""A man is seen wearing a helmet and kneeling down in a large room. Uses a torch on an object while another person walks into frame. in the end""

Which of the following endings best completes the context?

Choices:
A. the man points towards a window and begins building a fire.
B. several more scenes of fire are shown.
C. he zooms in on the object he torched.
D. a person is seen using a hand held broom and begins shining off the floor.

Reply with exactly one uppercase letter out of A, B, C, or D.
",140
14701.0,Cleaning sink,The person sprays down the stainless steel sink with detergent in a spray bottle. A sponge is used to scrub the sing with the cleaning solution. the faucet,D,"Context:
""The person sprays down the stainless steel sink with detergent in a spray bottle. A sponge is used to scrub the sing with the cleaning solution. the faucet""

Which of the following endings best completes the context?

Choices:
A. is turned on to sterilize the sink.
B. is turned on to wipe off the excess water.
C. is turned on and the faucet is spray washed.
D. is turned on and is used to rinse out the sink.

Reply with exactly one uppercase letter out of A, B, C, or D.
",143
15961.0,Braiding hair,A close up of a woman is seen leading into objects shown in front of the camera. a person,A,"Context:
""A close up of a woman is seen leading into objects shown in front of the camera. a person""

Which of the following endings best completes the context?

Choices:
A. is then seen putting the girl's hair up in several dos while showing it to the camera.
B. pans along a beach and into a water sports pool.
C. uses a shaver and then in large mirrors use the object when running down a road.
D. is then seen pulling weights across a bridge while speaking to the camera and bend down in front.

Reply with exactly one uppercase letter out of A, B, C, or D.
",149
23416.0,Croquet,Two children are seen walking around a yard play crochet with one another and laughing on the side. the kids,C,"Context:
""Two children are seen walking around a yard play crochet with one another and laughing on the side. the kids""

Which of the following endings best completes the context?

Choices:
A. continue to play while the man talks to them and the cameraman watches.
B. continue to play for a little bit more while the camera cuts to the dog.
C. continue to play with each other while the camera pans all around their movements.
D. play more crochet on the wood and laugh on the side again.

Reply with exactly one uppercase letter out of A, B, C, or D.
",143
