ind,activity_label,ctx,answer,final_prompt,len_tk_gemma2_9b_it
20971.0,Fixing the roof,A person is seen making marks on a paper using a tool as well as a pencil. he,B,"Context:
""A person is seen making marks on a paper using a tool as well as a pencil. he""

Which of the following endings best completes the context?

Choices:
A. moves his hands all over the paper while moving quickly down the paper.
B. then screws the tools in place of the holes and the camera pans down the finished area.
C. taps around the edges then presses out the excess excess paper.
D. then starts carving another face onto the piece while the girl stands bored that he is.

Reply with exactly one uppercase letter out of A, B, C, or D.
",131
6272.0,River tubing,A river with white rapids and a group of tubers wearing yellow helmets float in the distance. one tuber,D,"Context:
""A river with white rapids and a group of tubers wearing yellow helmets float in the distance. one tuber""

Which of the following endings best completes the context?

Choices:
A. jumps off a boat into the water but is pulled over by a rube.
B. opens his motorcar door and jumps in the water.
C. is showing off to viewers in a city, before the scene changes to a rodeo ride.
D. comes across the rapids bobbing up and down through the rapids.

Reply with exactly one uppercase letter out of A, B, C, or D.
",129
36620.0,Hurling,Men are shown playing a game on a large field. The crowd is cheering and wearing colorful outfits. the men on the field,A,"Context:
""Men are shown playing a game on a large field. The crowd is cheering and wearing colorful outfits. the men on the field""

Which of the following endings best completes the context?

Choices:
A. hit the ball back and forth with sticks to make goals in the nets.
B. are torching a building.
C. fence are giving each other high fives and a discussing then the game puts on the final touches.
D. perform the still pictures back to back.

Reply with exactly one uppercase letter out of A, B, C, or D.
",125
35208.0,Wakeboarding,A blonde woman is speaking in a news room in front of a large screen. Boats are seen pulling people on water skis. a man,A,"Context:
""A blonde woman is speaking in a news room in front of a large screen. Boats are seen pulling people on water skis. a man""

Which of the following endings best completes the context?

Choices:
A. is shown preparing and then skiing through the water.
B. is speaking to the camera in front of a waterfall.
C. stands on the side of a boat with an oar.
D. grabs onto a ski, spinning himself around and makes a forward flip off of the boat.

Reply with exactly one uppercase letter out of A, B, C, or D.
",128
24838.0,Cutting the grass,A man wearing a hat is seen putting on gloves and starting up a machine in some tall grass. the man,C,"Context:
""A man wearing a hat is seen putting on gloves and starting up a machine in some tall grass. the man""

Which of the following endings best completes the context?

Choices:
A. walks along the weeds near the machine and uses a scraper to start it up.
B. is shown again placing items on the machine and moving it around with the camera.
C. then moves the machine all along the grass to cut it down.
D. continues picking up and looking back to the camera.

Reply with exactly one uppercase letter out of A, B, C, or D.
",128
32955.0,Playing violin,There's a young girl wearing a brown sweater playing the violin. She strings the violin with her left hand while she uses the bow stick with her right hand. she,A,"Context:
""There's a young girl wearing a brown sweater playing the violin. She strings the violin with her left hand while she uses the bow stick with her right hand. she""

Which of the following endings best completes the context?

Choices:
A. continues playing her tune on the violin with full concentration without pausing.
B. hits the keys ferociously with both hands as she continues to play the violin.
C. pulls the violin with her left hand.
D. lifts one foot for balance on the violin.

Reply with exactly one uppercase letter out of A, B, C, or D.
",131
385.0,Washing face,A black female is shown in a room with a black scarf around her head. black spots on her faced,A,"Context:
""A black female is shown in a room with a black scarf around her head. black spots on her faced""

Which of the following endings best completes the context?

Choices:
A. are then zoomed in on and she begins to apply something on it.
B. are shown and she misses a little bit of her swing.
C. are shown and one finger is seen poking through.
D. are shown as she continues to dance around on the hardwood and every move makes a lash on her face.

Reply with exactly one uppercase letter out of A, B, C, or D.
",129
3216.0,Fixing the roof,We see the roof up close and see moss growing on it. We see the insulation and the roof as it is being installed. a man,B,"Context:
""We see the roof up close and see moss growing on it. We see the insulation and the roof as it is being installed. a man""

Which of the following endings best completes the context?

Choices:
A. takes out a rubik's cube and places it on the roof then runs his fingers over it.
B. is screwing the roof into place.
C. is talking while the ending title screen.
D. is showing the finished roof, as a man holds a folding lawn mower with several flowers.

Reply with exactly one uppercase letter out of A, B, C, or D.
",133
1530.0,Making a lemonade,". a bowl with three cups of cold water, a cup of lemon juice, a cup of water and a cup of sugar",D,"Context:
"". a bowl with three cups of cold water, a cup of lemon juice, a cup of water and a cup of sugar""

Which of the following endings best completes the context?

Choices:
A. is added to a measuring cup of ice.
B. are in a sink with a white towel on the top and three bag of lemons are placed on top.
C. are placed on a large white oilcloth table and put on top of an oilcloth that has a hood on it.
D. are on at table.

Reply with exactly one uppercase letter out of A, B, C, or D.
",134
10662.0,Spread mulch,A man in a green shirt is holding some papers and talking outside. He starts moving some dirt next to a tree with his hand. he,B,"Context:
""A man in a green shirt is holding some papers and talking outside. He starts moving some dirt next to a tree with his hand. he""

Which of the following endings best completes the context?

Choices:
A. uses one of the tools to fix a patch of weeds on the outside.
B. steps away from the tree and continues talking.
C. stops and talks to a woman and puts some dirt on her shoes.
D. stretches his legs out and then moves closer to the tree.

Reply with exactly one uppercase letter out of A, B, C, or D.
",129
11472.0,Throwing darts,A man in a striped shirt prepares to throw dart at a dart board. The man throws three darts at the dartboard. the camera man,A,"Context:
""A man in a striped shirt prepares to throw dart at a dart board. The man throws three darts at the dartboard. the camera man""

Which of the following endings best completes the context?

Choices:
A. pans to the side of the dartboard and zooms in on the darts as the man in the striped shirt reaches for the dart board.
B. watches the dart board.
C. watches the darts as they strike the board.
D. cuts the camera person off and removes the camera.

Reply with exactly one uppercase letter out of A, B, C, or D.
",131
41652.0,Removing ice from car,A man is cleaning snow that has fallen on his car. He is standing on the road where his car is parked. he,C,"Context:
""A man is cleaning snow that has fallen on his car. He is standing on the road where his car is parked. he""

Which of the following endings best completes the context?

Choices:
A. is holding a leaf blower.
B. does some more cleaning using snow brushes on the car and making sure all of the snow's are clean.
C. clears off snow from the top of his car by scraping it.
D. is talking in a huge movie setting and smoking a cigarette.

Reply with exactly one uppercase letter out of A, B, C, or D.
",129
33869.0,Tango,Two people are outside in ball dancing in a plaza as a group of people surround them and watch. people,B,"Context:
""Two people are outside in ball dancing in a plaza as a group of people surround them and watch. people""

Which of the following endings best completes the context?

Choices:
A. are outside of bags playing congas in a conga line watching them.
B. come and go to watch the two people dance and then they finally stop dancing, bow and grabs a cloth to wash their face.
C. are in an indoor court holding batons.
D. take pictures of the tango players as they ballroom dance.

Reply with exactly one uppercase letter out of A, B, C, or D.
",133
22927.0,Spread mulch,"A bunch of colorful flowers are shown, including their identification tags. a man",C,"Context:
""A bunch of colorful flowers are shown, including their identification tags. a man""

Which of the following endings best completes the context?

Choices:
A. is seen sitting on a stool behind a car with a croquet mallet.
B. , then a woman appears spraying a blue dog with a hose.
C. shows bees and different breeds, including a tree.
D. stands out from the crowd, talking and pointing to the camera, interspersed with more shots of him with women.

Reply with exactly one uppercase letter out of A, B, C, or D.
",126
44440.0,Hurling,"As the game progresses, a player runs into two other people and flips over their shoulders ultimately getting injured. he",B,"Context:
""As the game progresses, a player runs into two other people and flips over their shoulders ultimately getting injured. he""

Which of the following endings best completes the context?

Choices:
A. comes up from injured, spitting and laughing and looks very apologetic for his injury to the team.
B. lays on the ground and several replays of the incident are shown.
C. lays down on the ground while they take pictures.
D. then gets up and dances backflipped onto the court.

Reply with exactly one uppercase letter out of A, B, C, or D.
",127
32097.0,Playing badminton,"The game stops for a second and resumes with one of the teams serving the ball. They battle each other on the court, sending the ball back and forth over the net. the ball",B,"Context:
""The game stops for a second and resumes with one of the teams serving the ball. They battle each other on the court, sending the ball back and forth over the net. the ball""

Which of the following endings best completes the context?

Choices:
A. returns to the goal easily.
B. goes out of bounds.
C. continues to serve and the people keep trying to make more goal as each take turns to make a goal.
D. is knocked away by coach burns who catches the ball.

Reply with exactly one uppercase letter out of A, B, C, or D.
",131
49699.0,Kneeling,The woman is talking to the camera and pointing to her knees and ankles. The woman begins lifting her knees off the floor. the woman,C,"Context:
""The woman is talking to the camera and pointing to her knees and ankles. The woman begins lifting her knees off the floor. the woman""

Which of the following endings best completes the context?

Choices:
A. starts to hit her knees repeatedly with a stick and hits her feet between her legs.
B. then begins showing how to put their legs together at the end in a row.
C. is demonstrating exercise moves.
D. enters a weight lifting event and does a hand stand at high.

Reply with exactly one uppercase letter out of A, B, C, or D.
",129
19368.0,Doing fencing,Two people are seen speaking to the camera that leads into several clips of people fencing. the people,C,"Context:
""Two people are seen speaking to the camera that leads into several clips of people fencing. the people""

Which of the following endings best completes the context?

Choices:
A. engage in fencing in several more shots being shown of people fencing using one another.
B. make gestures to the camera and continue fencing one another.
C. then demonstrate proper fencing technique while the camera pans around their bodies and their movements.
D. walk around a bit and continue fencing and speaking to one another.

Reply with exactly one uppercase letter out of A, B, C, or D.
",126
45358.0,Baking cookies,A person is seen placing dough balls onto a pan and then placing them into an oven. she,A,"Context:
""A person is seen placing dough balls onto a pan and then placing them into an oven. she""

Which of the following endings best completes the context?

Choices:
A. then takes them out of the oven and puts the cookies onto a plate.
B. puts a flame under the oven and begins building a fire.
C. pans around the cake, showing the various ingredients laid out, before cutting it and mixing them into a bowl.
D. makes two cookies and smiles to the camera after putting them into the oven.

Reply with exactly one uppercase letter out of A, B, C, or D.
",134
12099.0,Hurling,Two teams are on the field playa game trying to score. One of the players on the blue team falls down on the field. another blue player,D,"Context:
""Two teams are on the field playa game trying to score. One of the players on the blue team falls down on the field. another blue player""

Which of the following endings best completes the context?

Choices:
A. isn't the only player fall down.
B. picks him up and throws him to safety.
C. falls alley hardwood walked across the field to score.
D. gets the ball from out of bounds, puts it on the line and hits back into the game.

Reply with exactly one uppercase letter out of A, B, C, or D.
",128
35475.0,Tumbling,Several clips are shown of various girls performing gymnastics tricks on a large mat. the girls,A,"Context:
""Several clips are shown of various girls performing gymnastics tricks on a large mat. the girls""

Which of the following endings best completes the context?

Choices:
A. continue jumping and flipping around the area while the camera continues to capture their movements.
B. unroll tear paper and measure the distance.
C. continuously flip as they go down the hill and end by doing somersaults and jumping their way back to the finish line.
D. jump over several obstacles in a gym while performing flips and tricks.

Reply with exactly one uppercase letter out of A, B, C, or D.
",131
37971.0,Croquet,A man kneels down to show how to use the goal of the croquet game. Players hits a croquet ball with a mallet guiding it between their legs. a man,D,"Context:
""A man kneels down to show how to use the goal of the croquet game. Players hits a croquet ball with a mallet guiding it between their legs. a man""

Which of the following endings best completes the context?

Choices:
A. staggers backwards, dropping to the ground.
B. walks down the lane holding a cloth to help wash a lacrosse ball.
C. walks away from the cart.
D. hits one ball that is sitting up against another to send it flying over the grass.

Reply with exactly one uppercase letter out of A, B, C, or D.
",132
47871.0,Chopping wood,A man is seen bending down in the middle of a forest. the man,A,"Context:
""A man is seen bending down in the middle of a forest. the man""

Which of the following endings best completes the context?

Choices:
A. is holding an ax in his hands and begins swinging down.
B. lays flat on his back followed by kneeling down and putting his hands up.
C. then begins running around a jump and performing various tricks around the land.
D. moves his hand up and down and leads into several clips of him jumping down and performing various tricks on a stick back and fourth.

Reply with exactly one uppercase letter out of A, B, C, or D.
",133
13032.0,Cleaning windows,A man is seen standing in front of a window speaking to the camera while wearing a headpiece. the man,C,"Context:
""A man is seen standing in front of a window speaking to the camera while wearing a headpiece. the man""

Which of the following endings best completes the context?

Choices:
A. sits down near a table while speaking into the camera.
B. continues speaking failing into a microphone while holding a pose.
C. then brushes along the sides of the window and points back and fourth to the window while speaking to the camera.
D. then stands on his hands and begins rubing his body into various positions.

Reply with exactly one uppercase letter out of A, B, C, or D.
",132
24897.0,Shot put,"Kurt roberts, in a yellow top, throws the ball and a man rushes to measure the throw. Kurt drinks from a gatorade bottle. reese hoffa",D,"Context:
""Kurt roberts, in a yellow top, throws the ball and a man rushes to measure the throw. Kurt drinks from a gatorade bottle. reese hoffa""

Which of the following endings best completes the context?

Choices:
A. is playing on the black jack table.
B. throws the ball which gets it punched.
C. , in another yellow shirt, runs to measure the throw.
D. steps up and throws the ball and a man rushes to measure the throw.

Reply with exactly one uppercase letter out of A, B, C, or D.
",127
28214.0,Hand car wash,A close up of a car is seen with a person moving quickly around the sides. the person,D,"Context:
""A close up of a car is seen with a person moving quickly around the sides. the person""

Which of the following endings best completes the context?

Choices:
A. moves their hands around around and up the driver's side while still moving around other parts of the car.
B. continues moving around while moving back and fourth on the tire.
C. uses tools all over the car while cars move around.
D. then puts soap all around the car and washes it off with a hose.

Reply with exactly one uppercase letter out of A, B, C, or D.
",130
3309.0,Long jump,A group of men do freestyle running jumps throughout the city. The men run together in a group. each man,C,"Context:
""A group of men do freestyle running jumps throughout the city. The men run together in a group. each man""

Which of the following endings best completes the context?

Choices:
A. is given a bow and takes his turn and then runs as a group.
B. throws the other high into the air with spins.
C. does a set of multiple jumps in a continuous line.
D. runs across a mat toward the next mat using their arms and legs to go in and out.

Reply with exactly one uppercase letter out of A, B, C, or D.
",128
13454.0,Kite flying,"The words ""how to fly a kite with no wind"" appear on a black screen. man wearing a yellow t - shirt",D,"Context:
""The words ""how to fly a kite with no wind"" appear on a black screen. man wearing a yellow t - shirt""

Which of the following endings best completes the context?

Choices:
A. begins to talk with sparks flying from his hat.
B. is talking while holding a black kite, then he stands on the stilts and flies them.
C. is sitting in front of a kite machine with gloves on and is going through different kite options.
D. appears in a large suburban field.

Reply with exactly one uppercase letter out of A, B, C, or D.
",131
48237.0,Blowing leaves,A person is seen walking down the lawn and blowing leaves around the area. He continues walking around while blowing leaves all around the yard. the person,D,"Context:
""A person is seen walking down the lawn and blowing leaves around the area. He continues walking around while blowing leaves all around the yard. the person""

Which of the following endings best completes the context?

Choices:
A. continues blowing and walks into the camera several more times.
B. continues blowing leaves around on the sidewalk and pans back to the camera in the end.
C. continues blowing the leaves up and pointing to them.
D. keeps blowing leaves in the yard while the camera follows.

Reply with exactly one uppercase letter out of A, B, C, or D.
",129
18069.0,Cricket,A large group of people are seen standing around outside with one hitting a ball. the men,C,"Context:
""A large group of people are seen standing around outside with one hitting a ball. the men""

Which of the following endings best completes the context?

Choices:
A. continue to hit one another and play a game of beer pong.
B. quickly mill around inside with one another and lead into one setting up a drink.
C. step up and take turns hitting a ball with a bat.
D. continue hitting the ball all around one another and end by filming off the game.

Reply with exactly one uppercase letter out of A, B, C, or D.
",126
17775.0,Decorating the Christmas tree,A shot of christmas tree is shown with people quickly moving in and out of frame. lights,A,"Context:
""A shot of christmas tree is shown with people quickly moving in and out of frame. lights""

Which of the following endings best completes the context?

Choices:
A. are shown on the tree as people continue to move in and out of frame.
B. begin to flash around a tree while still moving in and out of frame.
C. are started to go up the tree and people stand around as they get ready for the party.
D. appear and follow the people in and out the tree.

Reply with exactly one uppercase letter out of A, B, C, or D.
",130
45654.0,Hitting a pinata,The woman with blindfold is being guided by other woman. the woman in orange shirt,A,"Context:
""The woman with blindfold is being guided by other woman. the woman in orange shirt""

Which of the following endings best completes the context?

Choices:
A. left the woman and the woman in blue shirt starts to hit the pinata.
B. shaker their walking stones through to their start site as the camera pans about.
C. uses a screwdriver to unscrew the handle of the violin.
D. and black skirt threw pennies while she pile the pennies in the pool.

Reply with exactly one uppercase letter out of A, B, C, or D.
",125
37414.0,Doing karate,A group of masked men hold an terrorize a young man. None masked men vandalize an area while holding a captive. an older man,A,"Context:
""A group of masked men hold an terrorize a young man. None masked men vandalize an area while holding a captive. an older man""

Which of the following endings best completes the context?

Choices:
A. comes in and rescues the captured the young man.
B. holds a stick and shoot the other man holding the captive.
C. takes him to a wheelchair where he drives and plays a guitar in front of a small crowd.
D. hold a young girl while she wears a body guard.

Reply with exactly one uppercase letter out of A, B, C, or D.
",131
44343.0,Drinking coffee,A man and a woman are drinking coffee outside next to a camper. The man is playing guitar. The woman walks to the camera and starts showing off paper documents. she,B,"Context:
""A man and a woman are drinking coffee outside next to a camper. The man is playing guitar. The woman walks to the camera and starts showing off paper documents. she""

Which of the following endings best completes the context?

Choices:
A. throws the documents on the ground and picks them up.
B. throws the papers and walks back to the man.
C. poses and shows off a salad and cheese.
D. takes the paper documents and waves to the camera extending both arms out.

Reply with exactly one uppercase letter out of A, B, C, or D.
",129
32957.0,Playing violin,She continues playing her tune on the violin with full concentration without pausing. She constantly looks down at the violin as she plays the notes. after she,D,"Context:
""She continues playing her tune on the violin with full concentration without pausing. She constantly looks down at the violin as she plays the notes. after she""

Which of the following endings best completes the context?

Choices:
A. is done in the tune she presents the violin to the camera.
B. finishes the song she throws the violin down and moves her arms in the air.
C. finishes, she puts the violin away and axes up to play again.
D. finishes playing the violin, she smiles and walks away.

Reply with exactly one uppercase letter out of A, B, C, or D.
",134
5400.0,Vacuuming floor,The man open the vacuum and check it and put it on the back and seat it in place. Man is vacuuming the carpet in an office and the inside of a trash bin. the the man,D,"Context:
""The man open the vacuum and check it and put it on the back and seat it in place. Man is vacuuming the carpet in an office and the inside of a trash bin. the the man""

Which of the following endings best completes the context?

Choices:
A. don a red shirt and holds a vacuum.
B. putcrank the vacuum and push the button on the vacuum.
C. vacuum a place in the carpet and drain the stain.
D. change the head and vacuum an office chair.

Reply with exactly one uppercase letter out of A, B, C, or D.
",132
18471.0,Removing ice from car,We see the lady scrape snow from her windshield with a scraper. We see a man on the other side of the car. the man,A,"Context:
""We see the lady scrape snow from her windshield with a scraper. We see a man on the other side of the car. the man""

Which of the following endings best completes the context?

Choices:
A. takes the scraper and finishes the windshield.
B. talks to the camera and puts his hand on the door handle, then puts his hand on a device and rub it.
C. is waxing the windshield with old paint scraper.
D. puts a piece of tape on the windshield of the car.

Reply with exactly one uppercase letter out of A, B, C, or D.
",131
28593.0,Plastering,A man in a gray hoodie applies cement on a wall. across,C,"Context:
""A man in a gray hoodie applies cement on a wall. across""

Which of the following endings best completes the context?

Choices:
A. from the camera, two men are shown using scraper and solder as well as arm work as well as ripping cement with the scraper.
B. the room, a man is demonstrating how to make a machine.
C. from him, a man in a striped hoodie, applies cement on a wall, too.
D. the room, a young man is sitting in an easy chair.

Reply with exactly one uppercase letter out of A, B, C, or D.
",134
30747.0,Cutting the grass,A large orange machine is shown moving down a road with a claw like arm and razor cutting down the grass. the cutting,B,"Context:
""A large orange machine is shown moving down a road with a claw like arm and razor cutting down the grass. the cutting""

Which of the following endings best completes the context?

Choices:
A. quickly continues as he also prepares to cut through national park.
B. continues and the machine is being operated in different areas such as highways.
C. then stops to talk to the woman who starts to stand and move closer to the machine.
D. is serious and it is for an intense time.

Reply with exactly one uppercase letter out of A, B, C, or D.
",129
18882.0,Preparing pasta,A kitchen is shown followed by various ingredients and a woman speaking to the camera. she,D,"Context:
""A kitchen is shown followed by various ingredients and a woman speaking to the camera. she""

Which of the following endings best completes the context?

Choices:
A. interviews a woman in the video and demonstrates how to use soap.
B. sprinkles a red liquid onto a baking sheet to the top of a cake.
C. puts together small blue ingredients into a bowl and holds it over a hot water water bottle.
D. begins showing the ingredients and putting them into a hot boiling pot and stirring around.

Reply with exactly one uppercase letter out of A, B, C, or D.
",130
31374.0,Ice fishing,The man grabs his fishing pole and starts fishing in the hole in the ice. The man appears to have caught something and kneels down to pull his fishing line by hand. the man,D,"Context:
""The man grabs his fishing pole and starts fishing in the hole in the ice. The man appears to have caught something and kneels down to pull his fishing line by hand. the man""

Which of the following endings best completes the context?

Choices:
A. releases the fishing line and drops the fishing pole.
B. grabs his pole and pulls several fish out of the hole.
C. stops fishing and emerges to speak to the camera.
D. pulls a fish out of the water and poses with it.

Reply with exactly one uppercase letter out of A, B, C, or D.
",132
45917.0,Playing accordion,A man with white hair plays an accordion on a stage. The man smiles and looks around while performing. the man,B,"Context:
""A man with white hair plays an accordion on a stage. The man smiles and looks around while performing. the man""

Which of the following endings best completes the context?

Choices:
A. stops playing and looks off into the distance in the distance.
B. moves to the music while playing and grabs the microphone and speaks into the microphone as he completes his performance.
C. applauds the crowd for their performance.
D. sticks out his tongue and licks the strings of the accordion.

Reply with exactly one uppercase letter out of A, B, C, or D.
",127
25178.0,Wakeboarding,A man is water skiing behind a boat on a lake. Some people show up on the screen who are watching and recording. the water skier,A,"Context:
""A man is water skiing behind a boat on a lake. Some people show up on the screen who are watching and recording. the water skier""

Which of the following endings best completes the context?

Choices:
A. tries to do a flip and ends up crashing into the water.
B. stops water skiing and stands in the water.
C. gets more and more points and starts talking to the camera.
D. is ski boarding while others sit on the boat watching and recording.

Reply with exactly one uppercase letter out of A, B, C, or D.
",126
2743.0,Waterskiing,We see a speedboat speeding through a lake and a man jet skiing behind it. The screen flashes black and we see more jet skiing. we,B,"Context:
""We see a speedboat speeding through a lake and a man jet skiing behind it. The screen flashes black and we see more jet skiing. we""

Which of the following endings best completes the context?

Choices:
A. see the anchorman, a man in a dark suit and a man in a green hat.
B. see the ending title screen.
C. see a mountain covered in snow.
D. see a man fold up a mat and put it on the boat.

Reply with exactly one uppercase letter out of A, B, C, or D.
",126
32796.0,Scuba diving,Various shots are shown of scuba divers moving along the water as well as people riding and riding boats. more clips,D,"Context:
""Various shots are shown of scuba divers moving along the water as well as people riding and riding boats. more clips""

Which of the following endings best completes the context?

Choices:
A. are shown of people holding croquet sticks to hit balls.
B. are shown of people speaking to the camera in an indoor swimming pool as well as posing with one another.
C. are shown of people swimming around, laughing, and laughing.
D. are shown of people getting ready on land as well as swimming around the ocean.

Reply with exactly one uppercase letter out of A, B, C, or D.
",134
48126.0,Hand car wash,"A worker gives money to man who signs a paper. A man driving a yellow car is interviewed, then a reporter talks in a parking lot. men",B,"Context:
""A worker gives money to man who signs a paper. A man driving a yellow car is interviewed, then a reporter talks in a parking lot. men""

Which of the following endings best completes the context?

Choices:
A. make hockey goals on first white room while making activities with a goal on a blue table.
B. clean a yellow car in a parking lot.
C. arrive at the bungee jump holding kites.
D. put drops of water on paper, then paste a river on paper.

Reply with exactly one uppercase letter out of A, B, C, or D.
",131
42791.0,Making a sandwich,Then he begins chopping tomatoes and lettuce to make a sandwich. He slices some ham and makes two toasts in a toaster. then he,B,"Context:
""Then he begins chopping tomatoes and lettuce to make a sandwich. He slices some ham and makes two toasts in a toaster. then he""

Which of the following endings best completes the context?

Choices:
A. slices some cucumbers and puts top dressing on the sandwich.
B. puts mayonnaise on the bread and tops it with the meat, lettuce and tomato.
C. adds some cheese and some flour for the bread.
D. makes a salad and fries a few onions and ketchup.

Reply with exactly one uppercase letter out of A, B, C, or D.
",126
31220.0,Playing kickball,A man ball rolls across a baseball field and a small boy in a green shirt kicks the ball and runs around the bases. The boy stops and looks at the camera then starts running again. a person,D,"Context:
""A man ball rolls across a baseball field and a small boy in a green shirt kicks the ball and runs around the bases. The boy stops and looks at the camera then starts running again. a person""

Which of the following endings best completes the context?

Choices:
A. gets hit while running and falls in the grass.
B. walks that runs very fast towards the camera.
C. trips and gets hit by the ball.
D. runs in front of the camera.

Reply with exactly one uppercase letter out of A, B, C, or D.
",125
4048.0,Sumo,A man travels to japan to study how to be a sumo wrestler. the man,D,"Context:
""A man travels to japan to study how to be a sumo wrestler. the man""

Which of the following endings best completes the context?

Choices:
A. begins to doperately throw the proper punches and kick and move in slow motion.
B. swings around a large mat on two legs and punches a few people in the face.
C. takes his shirt off and kneels on the ground over a body of weight.
D. gets training and learns the techniques of sumo.

Reply with exactly one uppercase letter out of A, B, C, or D.
",126
31322.0,Layup drill in basketball,A person is seen running onto a court and shooting a basketball. the man,C,"Context:
""A person is seen running onto a court and shooting a basketball. the man""

Which of the following endings best completes the context?

Choices:
A. tosses the shot put to another player while the score of the game is shown.
B. keeps throwing the balls as well as from behind while the camera takes pictures.
C. is shown in several clips running down and scoring a basket.
D. runs down a track and catches the ball and throws it off in the distance.

Reply with exactly one uppercase letter out of A, B, C, or D.
",126
11951.0,Hula hoop,A young man is seen standing in the middle of a large field holding instruments and standing in front of others. the man,A,"Context:
""A young man is seen standing in the middle of a large field holding instruments and standing in front of others. the man""

Which of the following endings best completes the context?

Choices:
A. then begins playing the instruments one by one.
B. continues to play the instruments while his friends watch on the side.
C. begins playing the instruments while another person walks in and out the frame filming it.
D. places his hands in a start lock and begins playing while others watch on the sides.

Reply with exactly one uppercase letter out of A, B, C, or D.
",130
14086.0,Blowing leaves,A person puts on safety glasses and walks through a gate into a courtyard. the person,B,"Context:
""A person puts on safety glasses and walks through a gate into a courtyard. the person""

Which of the following endings best completes the context?

Choices:
A. walks through the gate all by itself, swinging the gate behind them as it animatedly bounces.
B. blows the leaves from a driveway using an electric blower.
C. then begins watching a lizard scroll along a hedge.
D. then takes a pair of roller blades and skates across the parking lot and through the gate.

Reply with exactly one uppercase letter out of A, B, C, or D.
",126
31292.0,Using parallel bars,"An infographic appears, showing his name to be danell leyva from the usa. He steps up to a parallel bars and waves. he",D,"Context:
""An infographic appears, showing his name to be danell leyva from the usa. He steps up to a parallel bars and waves. he""

Which of the following endings best completes the context?

Choices:
A. then begins to do ab exercises on the bars.
B. joins some other men, two at a time.
C. opens his hands wide, then begins his routine with jumping three self parallel bars.
D. performs his routine, executing many flips and handstands.

Reply with exactly one uppercase letter out of A, B, C, or D.
",126
46413.0,Spread mulch,A large group of people are seen wandering around an area. One person is seen shoveling dirt out of the back of a truck. the camera,B,"Context:
""A large group of people are seen wandering around an area. One person is seen shoveling dirt out of the back of a truck. the camera""

Which of the following endings best completes the context?

Choices:
A. pans back to a town car driving down the road in the end.
B. pans around to more people working.
C. then follows the man as well as watching his shovel and doing a break dancing routine.
D. pans around a busy street and leads into a woman kneeling down.

Reply with exactly one uppercase letter out of A, B, C, or D.
",131
6165.0,Smoking hookah,The outside of a building is shown and leads into people talking to one another. two men,A,"Context:
""The outside of a building is shown and leads into people talking to one another. two men""

Which of the following endings best completes the context?

Choices:
A. are shown speaking to one another while smoking from a hookah.
B. are shown pulling a lawn mower around the lawn.
C. sit at a table indoors and then perform various martial arts moves with one another.
D. are shown playing a game of curling and run down the street holding up a green stick.

Reply with exactly one uppercase letter out of A, B, C, or D.
",125
40363.0,BMX,There are several other bikers doing the same activity on another curved surface. There are five bikers wearing helmets standing ready to start a race. they,D,"Context:
""There are several other bikers doing the same activity on another curved surface. There are five bikers wearing helmets standing ready to start a race. they""

Which of the following endings best completes the context?

Choices:
A. begin their race on the dirt and the crowd cheers loudly.
B. begin to race through the dirt as they do several flips and turns on the little jump bikes riding with their wheels.
C. go to the edge of the track.
D. begin racing at high speed over a curved road.

Reply with exactly one uppercase letter out of A, B, C, or D.
",132
4709.0,Using the pommel horse,The man does a handstand and throws his open legs over the pommel. The man spins around on the pommel horse. The man does a handstand and dismounts. the man,A,"Context:
""The man does a handstand and throws his open legs over the pommel. The man spins around on the pommel horse. The man does a handstand and dismounts. the man""

Which of the following endings best completes the context?

Choices:
A. raises his arms and walks away.
B. spins on the pommel horse.
C. lifts his legs off the pommel horse and dismounts.
D. then mounts his pommel horse and dismounts.

Reply with exactly one uppercase letter out of A, B, C, or D.
",128
23814.0,Paintball,The men sit on either side of the wall looking for each other then stand up and face each other. a man,D,"Context:
""The men sit on either side of the wall looking for each other then stand up and face each other. a man""

Which of the following endings best completes the context?

Choices:
A. suddenly appears and each of the kites falls, one of the kites lands with a clap of its feet.
B. sways back, then steps on mates feet to knock him down.
C. falls onto the ground right after and hand stands up.
D. talks in front of a paintball park sign.

Reply with exactly one uppercase letter out of A, B, C, or D.
",129
11972.0,Horseback riding,"Many bystanders are walking by, cars are passing and casually moving along. Its just a normal day riding down the street protecting serving, making sure no crimes are being committed. he",B,"Context:
""Many bystanders are walking by, cars are passing and casually moving along. Its just a normal day riding down the street protecting serving, making sure no crimes are being committed. he""

Which of the following endings best completes the context?

Choices:
A. continues to walk down the street.
B. rides with one of his hands on his gun and the other steering the horse.
C. finally comes to a stop as the light flashes green.
D. stills then slows the skateboard in front of some brick buildings.

Reply with exactly one uppercase letter out of A, B, C, or D.
",133
47812.0,Tango,"A large chandelier sparkles over a stage. People in black clothing appear, backs turned. A woman lifts a crown, then the man starts dancing. she",B,"Context:
""A large chandelier sparkles over a stage. People in black clothing appear, backs turned. A woman lifts a crown, then the man starts dancing. she""

Which of the following endings best completes the context?

Choices:
A. then walks clapping, while the band plays.
B. joins him, and they dance exuberantly for the crowd.
C. raise the crown, then lifts it over her head.
D. swings back and forth, throwing the crown in the air.

Reply with exactly one uppercase letter out of A, B, C, or D.
",125
